TransactionID	CardID	 TransactionAmount 	 TransactionRevenue 	TransactionDate	SettlementDate	AssignedFeePercentage
22306	1123.00	 82 023.00 	 1 279.28 Kè 	16.12.2023	2023-12-17	1.56%
22307	1055.00	 33 314.00 	 412.18 Kè 	03.12.2023	2023-12-06	1.24%
22308	1019.00	 14 658.00 	 171.72 Kè 	04.12.2023	2023-12-06	1.17%
22309	1037.00	 59 752.00 	 761.75 Kè 	06.12.2023	2023-12-09	1.27%
22310	1114.00	 52 070.00 	 723.02 Kè 	27.12.2023	2023-12-31	1.39%
22311	1001.00	 51 492.00 	 886.05 Kè 	15.12.2023	2023-12-18	1.72%
22312	1174.00	 24 693.00 	 472.20 Kè 	23.12.2023	2023-12-26	1.91%
22313	1157.00	 59 108.00 	 1 065.88 Kè 	04.12.2023	2023-12-05	1.80%
22314	1198.00	 15 482.00 	 200.10 Kè 	03.12.2023	2023-12-07	1.29%
22315	1135.00	 16 766.00 	 310.22 Kè 	16.12.2023	2023-12-19	1.85%
22316	1164.00	 80 337.00 	 1 016.85 Kè 	20.12.2023	2023-12-21	1.27%
22317	1179.00	 85 900.00 	 1 658.34 Kè 	28.12.2023	2023-12-30	1.93%
22318	1073.00	 91 010.00 	 995.43 Kè 	13.12.2023	2023-12-15	1.09%
22319	1113.00	 81 636.00 	 1 088.13 Kè 	14.12.2023	2023-12-15	1.33%
22320	1101.00	 59 124.00 	 782.25 Kè 	06.12.2023	2023-12-09	1.32%
22321	1051.00	 60 492.00 	 621.74 Kè 	03.12.2023	2023-12-06	1.03%
22322	1078.00	 14 059.00 	 171.22 Kè 	24.12.2023	2023-12-27	1.22%
22323	1107.00	 64 124.00 	 773.71 Kè 	16.12.2023	2023-12-19	1.21%
22324	1008.00	 65 761.00 	 977.85 Kè 	16.12.2023	2023-12-18	1.49%
22325	1119.00	 16 934.00 	 232.34 Kè 	20.12.2023	2023-12-22	1.37%
22326	1170.00	 56 341.00 	 734.58 Kè 	01.12.2023	2023-12-02	1.30%
22327	1029.00	 86 725.00 	 1 360.64 Kè 	05.12.2023	2023-12-09	1.57%
22328	1045.00	 53 892.00 	 811.16 Kè 	25.12.2023	2023-12-26	1.51%
22329	1185.00	 61 530.00 	 806.92 Kè 	23.12.2023	2023-12-26	1.31%
22330	1150.00	 53 295.00 	 974.29 Kè 	10.12.2023	2023-12-13	1.83%
22331	1069.00	 77 740.00 	 995.35 Kè 	26.12.2023	2023-12-30	1.28%
22332	1159.00	 3 448.00 	 63.63 Kè 	03.12.2023	2023-12-04	1.85%
22333	1156.00	 93 304.00 	 1 647.68 Kè 	20.12.2023	2023-12-22	1.77%
22334	1151.00	 35 751.00 	 405.90 Kè 	04.12.2023	2023-12-08	1.14%
22335	1025.00	 90 013.00 	 1 201.88 Kè 	01.12.2023	2023-12-02	1.34%
22336	1145.00	 37 505.00 	 608.58 Kè 	03.12.2023	2023-12-06	1.62%
22337	1181.00	 27 380.00 	 299.89 Kè 	13.12.2023	2023-12-16	1.10%
22338	1026.00	 48 075.00 	 735.65 Kè 	07.12.2023	2023-12-09	1.53%
22339	1167.00	 49 483.00 	 916.85 Kè 	24.12.2023	2023-12-28	1.85%
22340	1035.00	 91 389.00 	 1 059.97 Kè 	10.12.2023	2023-12-14	1.16%
22341	1150.00	 50 061.00 	 672.01 Kè 	14.12.2023	2023-12-18	1.34%
22342	1098.00	 10 345.00 	 112.02 Kè 	06.12.2023	2023-12-07	1.08%
22343	1001.00	 50 513.00 	 594.64 Kè 	14.12.2023	2023-12-18	1.18%
22344	1133.00	 25 193.00 	 290.47 Kè 	27.12.2023	2023-12-29	1.15%
22345	1099.00	 84 804.00 	 1 411.33 Kè 	25.12.2023	2023-12-27	1.66%
22346	1166.00	 23 167.00 	 277.62 Kè 	14.12.2023	2023-12-17	1.20%
22347	1176.00	 62 161.00 	 695.29 Kè 	14.12.2023	2023-12-18	1.12%
22348	1153.00	 16 561.00 	 208.82 Kè 	02.12.2023	2023-12-06	1.26%
22349	1138.00	 3 531.00 	 48.36 Kè 	02.12.2023	2023-12-05	1.37%
22350	1026.00	 58 208.00 	 648.60 Kè 	27.12.2023	2023-12-30	1.11%
22351	1113.00	 89 465.00 	 952.44 Kè 	08.12.2023	2023-12-09	1.06%
22352	1157.00	 79 526.00 	 1 223.14 Kè 	23.12.2023	2023-12-26	1.54%
22353	1070.00	 21 633.00 	 396.66 Kè 	07.12.2023	2023-12-08	1.83%
22354	1004.00	 13 988.00 	 231.25 Kè 	06.12.2023	2023-12-09	1.65%
22355	1080.00	 31 846.00 	 368.45 Kè 	11.12.2023	2023-12-13	1.16%
22356	1037.00	 13 223.00 	 239.68 Kè 	12.12.2023	2023-12-16	1.81%
22357	1094.00	 94 473.00 	 1 015.97 Kè 	18.12.2023	2023-12-19	1.08%
22358	1004.00	 77 470.00 	 1 145.67 Kè 	06.12.2023	2023-12-08	1.48%
22359	1063.00	 46 170.00 	 472.39 Kè 	16.12.2023	2023-12-17	1.02%
22360	1131.00	 22 919.00 	 252.78 Kè 	24.12.2023	2023-12-26	1.10%
22361	1144.00	 19 731.00 	 337.32 Kè 	18.12.2023	2023-12-22	1.71%
22362	1155.00	 97 767.00 	 1 847.27 Kè 	13.12.2023	2023-12-17	1.89%
22363	1159.00	 82 418.00 	 975.53 Kè 	11.12.2023	2023-12-15	1.18%
22364	1070.00	 14 849.00 	 263.71 Kè 	11.12.2023	2023-12-15	1.78%
22365	1049.00	 31 302.00 	 398.52 Kè 	03.12.2023	2023-12-06	1.27%
22366	1197.00	 54 208.00 	 681.89 Kè 	03.12.2023	2023-12-07	1.26%
22367	1179.00	 11 626.00 	 144.71 Kè 	09.12.2023	2023-12-13	1.24%
22368	1138.00	 27 050.00 	 294.45 Kè 	17.12.2023	2023-12-20	1.09%
22369	1103.00	 52 336.00 	 861.12 Kè 	01.12.2023	2023-12-02	1.65%
22370	1196.00	 46 489.00 	 856.52 Kè 	09.12.2023	2023-12-11	1.84%
22371	1143.00	 29 155.00 	 526.81 Kè 	10.12.2023	2023-12-13	1.81%
22372	1170.00	 44 151.00 	 793.88 Kè 	02.12.2023	2023-12-04	1.80%
22373	1170.00	 7 803.00 	 119.81 Kè 	15.12.2023	2023-12-16	1.54%
22374	1065.00	 51 785.00 	 642.01 Kè 	23.12.2023	2023-12-25	1.24%
22375	1190.00	 67 806.00 	 710.19 Kè 	22.12.2023	2023-12-25	1.05%
22376	1125.00	 34 620.00 	 347.52 Kè 	01.12.2023	2023-12-02	1.00%
22377	1008.00	 5 835.00 	 89.51 Kè 	23.12.2023	2023-12-26	1.53%
22378	1002.00	 73 123.00 	 859.63 Kè 	26.12.2023	2023-12-27	1.18%
22379	1137.00	 19 969.00 	 304.43 Kè 	17.12.2023	2023-12-19	1.52%
22380	1003.00	 80 000.00 	 1 263.36 Kè 	02.12.2023	2023-12-03	1.58%
22381	1170.00	 12 983.00 	 209.59 Kè 	08.12.2023	2023-12-10	1.61%
22382	1154.00	 2 652.00 	 49.07 Kè 	21.12.2023	2023-12-23	1.85%
22383	1175.00	 75 546.00 	 1 197.43 Kè 	23.12.2023	2023-12-24	1.59%
22384	1070.00	 78 076.00 	 1 253.39 Kè 	07.12.2023	2023-12-10	1.61%
22385	1157.00	 61 193.00 	 1 196.59 Kè 	11.12.2023	2023-12-13	1.96%
22386	1061.00	 45 918.00 	 561.76 Kè 	04.12.2023	2023-12-06	1.22%
22387	1126.00	 84 921.00 	 923.54 Kè 	18.12.2023	2023-12-20	1.09%
22388	1106.00	 96 213.00 	 1 911.69 Kè 	04.12.2023	2023-12-07	1.99%
22389	1046.00	 76 733.00 	 1 447.16 Kè 	05.12.2023	2023-12-07	1.89%
22390	1048.00	 40 515.00 	 442.68 Kè 	19.12.2023	2023-12-21	1.09%
22391	1092.00	 63 037.00 	 635.99 Kè 	22.12.2023	2023-12-23	1.01%
22392	1049.00	 79 991.00 	 1 430.23 Kè 	01.12.2023	2023-12-03	1.79%
22393	1097.00	 35 030.00 	 630.17 Kè 	15.12.2023	2023-12-18	1.80%
22394	1159.00	 45 853.00 	 730.58 Kè 	16.12.2023	2023-12-17	1.59%
22395	1112.00	 19 320.00 	 270.03 Kè 	24.12.2023	2023-12-26	1.40%
22396	1116.00	 99 002.00 	 1 750.91 Kè 	10.12.2023	2023-12-12	1.77%
22397	1130.00	 44 444.00 	 755.84 Kè 	03.12.2023	2023-12-06	1.70%
22398	1174.00	 37 676.00 	 723.98 Kè 	24.12.2023	2023-12-28	1.92%
22399	1016.00	 65 825.00 	 1 207.23 Kè 	23.12.2023	2023-12-27	1.83%
22400	1106.00	 57 159.00 	 706.42 Kè 	19.12.2023	2023-12-20	1.24%
22401	1087.00	 86 637.00 	 1 169.79 Kè 	24.12.2023	2023-12-27	1.35%
22402	1119.00	 53 047.00 	 570.04 Kè 	17.12.2023	2023-12-20	1.07%
22403	1058.00	 82 372.00 	 874.97 Kè 	22.12.2023	2023-12-25	1.06%
22404	1066.00	 99 546.00 	 1 794.24 Kè 	10.12.2023	2023-12-12	1.80%
22405	1148.00	 49 076.00 	 661.57 Kè 	03.12.2023	2023-12-06	1.35%
22406	1194.00	 66 481.00 	 921.03 Kè 	02.12.2023	2023-12-04	1.39%
22407	1196.00	 25 707.00 	 411.58 Kè 	08.12.2023	2023-12-09	1.60%
22408	1155.00	 84 839.00 	 953.13 Kè 	28.12.2023	2024-01-01	1.12%
22409	1138.00	 59 555.00 	 1 115.13 Kè 	18.12.2023	2023-12-19	1.87%
22410	1079.00	 51 703.00 	 802.77 Kè 	18.12.2023	2023-12-22	1.55%
22411	1010.00	 76 797.00 	 1 361.15 Kè 	10.12.2023	2023-12-14	1.77%
22412	1098.00	 81 192.00 	 886.35 Kè 	26.12.2023	2023-12-28	1.09%
22413	1048.00	 89 212.00 	 1 632.42 Kè 	21.12.2023	2023-12-23	1.83%
22414	1145.00	 21 531.00 	 320.81 Kè 	09.12.2023	2023-12-10	1.49%
22415	1059.00	 38 719.00 	 647.94 Kè 	18.12.2023	2023-12-20	1.67%
22416	1162.00	 69 962.00 	 1 155.29 Kè 	23.12.2023	2023-12-25	1.65%
22417	1179.00	 50 034.00 	 722.29 Kè 	17.12.2023	2023-12-18	1.44%
22418	1072.00	 65 121.00 	 652.57 Kè 	21.12.2023	2023-12-22	1.00%
22419	1022.00	 20 085.00 	 304.23 Kè 	22.12.2023	2023-12-24	1.51%
22420	1105.00	 23 811.00 	 333.39 Kè 	06.12.2023	2023-12-08	1.40%
22421	1069.00	 85 803.00 	 1 384.19 Kè 	10.12.2023	2023-12-12	1.61%
22422	1078.00	 99 662.00 	 1 027.86 Kè 	02.12.2023	2023-12-03	1.03%
22423	1065.00	 3 743.00 	 50.80 Kè 	20.12.2023	2023-12-24	1.36%
22424	1136.00	 18 934.00 	 207.14 Kè 	13.12.2023	2023-12-14	1.09%
22425	1177.00	 54 610.00 	 940.07 Kè 	26.12.2023	2023-12-28	1.72%
22426	1012.00	 88 972.00 	 1 262.74 Kè 	02.12.2023	2023-12-03	1.42%
22427	1096.00	 90 438.00 	 1 344.39 Kè 	13.12.2023	2023-12-17	1.49%
22428	1094.00	 24 054.00 	 247.18 Kè 	19.12.2023	2023-12-20	1.03%
22429	1132.00	 36 223.00 	 429.34 Kè 	12.12.2023	2023-12-15	1.19%
22430	1117.00	 64 556.00 	 1 020.00 Kè 	08.12.2023	2023-12-10	1.58%
22431	1049.00	 12 148.00 	 134.10 Kè 	26.12.2023	2023-12-28	1.10%
22432	1100.00	 47 697.00 	 717.46 Kè 	03.12.2023	2023-12-04	1.50%
22433	1131.00	 32 678.00 	 429.94 Kè 	11.12.2023	2023-12-13	1.32%
22434	1154.00	 66 554.00 	 1 204.32 Kè 	05.12.2023	2023-12-08	1.81%
22435	1109.00	 67 427.00 	 806.92 Kè 	05.12.2023	2023-12-09	1.20%
22436	1016.00	 78 546.00 	 844.10 Kè 	06.12.2023	2023-12-08	1.07%
22437	1120.00	 18 861.00 	 308.23 Kè 	11.12.2023	2023-12-15	1.63%
22438	1170.00	 51 680.00 	 574.99 Kè 	19.12.2023	2023-12-23	1.11%
22439	1018.00	 80 497.00 	 1 563.09 Kè 	07.12.2023	2023-12-11	1.94%
22440	1045.00	 96 963.00 	 1 029.90 Kè 	15.12.2023	2023-12-16	1.06%
22441	1183.00	 1 357.00 	 23.62 Kè 	05.12.2023	2023-12-09	1.74%
22442	1113.00	 28 805.00 	 519.36 Kè 	09.12.2023	2023-12-11	1.80%
22443	1046.00	 11 280.00 	 200.36 Kè 	22.12.2023	2023-12-26	1.78%
22444	1134.00	 81 694.00 	 1 234.96 Kè 	06.12.2023	2023-12-09	1.51%
22445	1073.00	 35 716.00 	 398.57 Kè 	03.12.2023	2023-12-06	1.12%
22446	1021.00	 15 514.00 	 162.95 Kè 	01.12.2023	2023-12-03	1.05%
22447	1135.00	 11 127.00 	 161.16 Kè 	06.12.2023	2023-12-08	1.45%
22448	1087.00	 18 255.00 	 217.42 Kè 	07.12.2023	2023-12-09	1.19%
22449	1014.00	 22 425.00 	 280.29 Kè 	09.12.2023	2023-12-13	1.25%
22450	1122.00	 7 167.00 	 85.75 Kè 	10.12.2023	2023-12-14	1.20%
22451	1199.00	 67 839.00 	 884.23 Kè 	23.12.2023	2023-12-24	1.30%
22452	1105.00	 54 063.00 	 1 068.24 Kè 	21.12.2023	2023-12-25	1.98%
22453	1052.00	 63 574.00 	 852.77 Kè 	01.12.2023	2023-12-02	1.34%
22454	1197.00	 9 940.00 	 147.38 Kè 	22.12.2023	2023-12-26	1.48%
22455	1144.00	 41 147.00 	 661.04 Kè 	17.12.2023	2023-12-18	1.61%
22456	1172.00	 22 656.00 	 447.70 Kè 	19.12.2023	2023-12-23	1.98%
22457	1171.00	 32 336.00 	 637.59 Kè 	22.12.2023	2023-12-26	1.97%
22458	1068.00	 47 393.00 	 513.08 Kè 	17.12.2023	2023-12-20	1.08%
22459	1033.00	 11 180.00 	 130.27 Kè 	21.12.2023	2023-12-24	1.17%
22460	1045.00	 89 726.00 	 1 359.69 Kè 	13.12.2023	2023-12-14	1.52%
22461	1031.00	 34 785.00 	 629.58 Kè 	03.12.2023	2023-12-06	1.81%
22462	1108.00	 34 236.00 	 460.22 Kè 	06.12.2023	2023-12-09	1.34%
22463	1105.00	 95 314.00 	 1 433.24 Kè 	04.12.2023	2023-12-05	1.50%
22464	1145.00	 56 663.00 	 599.16 Kè 	01.12.2023	2023-12-02	1.06%
22465	1057.00	 15 625.00 	 264.54 Kè 	20.12.2023	2023-12-24	1.69%
22466	1196.00	 51 895.00 	 930.55 Kè 	02.12.2023	2023-12-06	1.79%
22467	1190.00	 5 506.00 	 58.99 Kè 	08.12.2023	2023-12-11	1.07%
22468	1058.00	 29 220.00 	 302.68 Kè 	18.12.2023	2023-12-22	1.04%
22469	1129.00	 81 009.00 	 1 421.64 Kè 	17.12.2023	2023-12-18	1.75%
22470	1174.00	 21 824.00 	 412.05 Kè 	25.12.2023	2023-12-28	1.89%
22471	1034.00	 93 765.00 	 1 818.11 Kè 	22.12.2023	2023-12-25	1.94%
22472	1199.00	 30 241.00 	 466.17 Kè 	17.12.2023	2023-12-19	1.54%
22473	1125.00	 17 736.00 	 233.97 Kè 	02.12.2023	2023-12-05	1.32%
22474	1084.00	 25 868.00 	 349.18 Kè 	21.12.2023	2023-12-25	1.35%
22475	1091.00	 8 354.00 	 138.70 Kè 	27.12.2023	2023-12-28	1.66%
22476	1027.00	 97 458.00 	 1 892.71 Kè 	20.12.2023	2023-12-24	1.94%
22477	1181.00	 17 281.00 	 243.37 Kè 	03.12.2023	2023-12-05	1.41%
22478	1110.00	 82 141.00 	 1 209.97 Kè 	22.12.2023	2023-12-25	1.47%
22479	1062.00	 11 885.00 	 212.75 Kè 	21.12.2023	2023-12-25	1.79%
22480	1117.00	 5 970.00 	 67.54 Kè 	23.12.2023	2023-12-26	1.13%
22481	1099.00	 84 882.00 	 1 323.36 Kè 	01.12.2023	2023-12-03	1.56%
22482	1111.00	 65 608.00 	 729.54 Kè 	21.12.2023	2023-12-24	1.11%
22483	1056.00	 74 983.00 	 1 153.48 Kè 	12.12.2023	2023-12-14	1.54%
22484	1100.00	 53 397.00 	 884.61 Kè 	03.12.2023	2023-12-05	1.66%
22485	1063.00	 72 279.00 	 1 424.87 Kè 	10.12.2023	2023-12-12	1.97%
22486	1075.00	 21 930.00 	 329.19 Kè 	21.12.2023	2023-12-22	1.50%
22487	1055.00	 91 756.00 	 1 668.18 Kè 	23.12.2023	2023-12-26	1.82%
22488	1077.00	 94 406.00 	 1 655.03 Kè 	18.12.2023	2023-12-20	1.75%
22489	1192.00	 68 027.00 	 750.80 Kè 	05.12.2023	2023-12-09	1.10%
22490	1170.00	 74 791.00 	 1 297.28 Kè 	12.12.2023	2023-12-13	1.73%
22491	1115.00	 9 508.00 	 149.61 Kè 	09.12.2023	2023-12-13	1.57%
22492	1139.00	 86 386.00 	 1 425.54 Kè 	15.12.2023	2023-12-16	1.65%
22493	1055.00	 11 620.00 	 189.94 Kè 	13.12.2023	2023-12-17	1.63%
22494	1094.00	 13 302.00 	 209.10 Kè 	22.12.2023	2023-12-24	1.57%
22495	1059.00	 59 795.00 	 722.60 Kè 	17.12.2023	2023-12-19	1.21%
22496	1018.00	 58 873.00 	 947.69 Kè 	13.12.2023	2023-12-15	1.61%
22497	1094.00	 26 527.00 	 483.44 Kè 	06.12.2023	2023-12-09	1.82%
22498	1104.00	 53 971.00 	 1 051.17 Kè 	14.12.2023	2023-12-15	1.95%
22499	1067.00	 98 085.00 	 1 084.76 Kè 	21.12.2023	2023-12-22	1.11%
22500	1194.00	 18 523.00 	 278.26 Kè 	26.12.2023	2023-12-27	1.50%
22501	1036.00	 37 276.00 	 479.57 Kè 	05.12.2023	2023-12-09	1.29%
22502	1099.00	 42 550.00 	 769.23 Kè 	18.12.2023	2023-12-19	1.81%
22503	1172.00	 76 699.00 	 1 425.07 Kè 	26.12.2023	2023-12-29	1.86%
22504	1191.00	 46 604.00 	 725.15 Kè 	10.12.2023	2023-12-11	1.56%
22505	1095.00	 94 820.00 	 1 069.27 Kè 	14.12.2023	2023-12-18	1.13%
22506	1123.00	 36 166.00 	 499.82 Kè 	26.12.2023	2023-12-29	1.38%
22507	1055.00	 79 617.00 	 1 514.36 Kè 	12.12.2023	2023-12-16	1.90%
22508	1019.00	 52 601.00 	 659.37 Kè 	04.12.2023	2023-12-07	1.25%
22509	1037.00	 26 920.00 	 389.24 Kè 	24.12.2023	2023-12-27	1.45%
22510	1114.00	 73 484.00 	 750.70 Kè 	19.12.2023	2023-12-20	1.02%
22511	1001.00	 91 693.00 	 1 198.04 Kè 	15.12.2023	2023-12-19	1.31%
22512	1174.00	 43 895.00 	 673.17 Kè 	22.12.2023	2023-12-23	1.53%
22513	1157.00	 87 150.00 	 1 423.16 Kè 	17.12.2023	2023-12-21	1.63%
22514	1198.00	 74 223.00 	 965.46 Kè 	24.12.2023	2023-12-28	1.30%
22515	1135.00	 65 277.00 	 1 095.28 Kè 	05.12.2023	2023-12-08	1.68%
22516	1164.00	 97 902.00 	 1 874.33 Kè 	06.12.2023	2023-12-08	1.91%
22517	1179.00	 10 266.00 	 116.99 Kè 	03.12.2023	2023-12-07	1.14%
22518	1073.00	 97 688.00 	 1 434.55 Kè 	19.12.2023	2023-12-23	1.47%
22519	1113.00	 13 239.00 	 186.48 Kè 	10.12.2023	2023-12-12	1.41%
22520	1101.00	 75 542.00 	 1 134.32 Kè 	17.12.2023	2023-12-19	1.50%
22521	1051.00	 85 047.00 	 1 202.47 Kè 	27.12.2023	2023-12-30	1.41%
22522	1078.00	 67 537.00 	 1 217.05 Kè 	26.12.2023	2023-12-27	1.80%
22523	1107.00	 10 342.00 	 197.65 Kè 	07.12.2023	2023-12-10	1.91%
22524	1008.00	 20 911.00 	 414.44 Kè 	14.12.2023	2023-12-15	1.98%
22525	1119.00	 82 158.00 	 873.34 Kè 	26.12.2023	2023-12-27	1.06%
22526	1170.00	 41 766.00 	 553.91 Kè 	01.12.2023	2023-12-03	1.33%
22527	1029.00	 11 924.00 	 164.89 Kè 	03.12.2023	2023-12-07	1.38%
22528	1045.00	 58 643.00 	 1 025.01 Kè 	14.12.2023	2023-12-17	1.75%
22529	1185.00	 69 224.00 	 1 244.34 Kè 	05.12.2023	2023-12-08	1.80%
22530	1150.00	 44 851.00 	 708.04 Kè 	24.12.2023	2023-12-25	1.58%
22531	1069.00	 8 381.00 	 113.27 Kè 	20.12.2023	2023-12-22	1.35%
22532	1159.00	 82 794.00 	 1 411.95 Kè 	27.12.2023	2023-12-31	1.71%
22533	1156.00	 17 278.00 	 222.48 Kè 	25.12.2023	2023-12-28	1.29%
22534	1151.00	 45 279.00 	 460.03 Kè 	05.12.2023	2023-12-08	1.02%
22535	1025.00	 10 076.00 	 112.15 Kè 	13.12.2023	2023-12-16	1.11%
22536	1145.00	 79 191.00 	 1 055.57 Kè 	10.12.2023	2023-12-11	1.33%
22537	1181.00	 2 701.00 	 47.43 Kè 	17.12.2023	2023-12-18	1.76%
22538	1026.00	 78 886.00 	 883.07 Kè 	09.12.2023	2023-12-11	1.12%
22539	1167.00	 74 224.00 	 805.02 Kè 	06.12.2023	2023-12-10	1.08%
22540	1035.00	 67 620.00 	 1 333.49 Kè 	16.12.2023	2023-12-19	1.97%
22541	1150.00	 7 306.00 	 86.12 Kè 	06.12.2023	2023-12-10	1.18%
22542	1098.00	 7 746.00 	 151.48 Kè 	19.12.2023	2023-12-22	1.96%
22543	1001.00	 45 901.00 	 902.73 Kè 	04.12.2023	2023-12-08	1.97%
22544	1133.00	 50 432.00 	 743.30 Kè 	19.12.2023	2023-12-23	1.47%
22545	1099.00	 45 145.00 	 546.49 Kè 	09.12.2023	2023-12-11	1.21%
22546	1166.00	 39 641.00 	 625.17 Kè 	22.12.2023	2023-12-26	1.58%
22547	1176.00	 39 303.00 	 562.96 Kè 	06.12.2023	2023-12-08	1.43%
22548	1153.00	 79 280.00 	 1 100.63 Kè 	24.12.2023	2023-12-27	1.39%
22549	1138.00	 36 595.00 	 551.13 Kè 	16.12.2023	2023-12-18	1.51%
22550	1026.00	 40 149.00 	 408.06 Kè 	26.12.2023	2023-12-30	1.02%
22551	1113.00	 4 399.00 	 74.79 Kè 	21.12.2023	2023-12-24	1.70%
22552	1157.00	 70 818.00 	 1 408.64 Kè 	07.12.2023	2023-12-08	1.99%
22553	1070.00	 69 410.00 	 750.43 Kè 	25.12.2023	2023-12-26	1.08%
22554	1004.00	 58 457.00 	 1 074.85 Kè 	15.12.2023	2023-12-16	1.84%
22555	1080.00	 28 737.00 	 428.27 Kè 	24.12.2023	2023-12-28	1.49%
22556	1037.00	 22 366.00 	 442.79 Kè 	06.12.2023	2023-12-07	1.98%
22557	1094.00	 65 810.00 	 863.46 Kè 	18.12.2023	2023-12-20	1.31%
22558	1004.00	 72 832.00 	 1 384.79 Kè 	22.12.2023	2023-12-24	1.90%
22559	1063.00	 95 256.00 	 1 858.42 Kè 	25.12.2023	2023-12-29	1.95%
22560	1131.00	 42 547.00 	 442.63 Kè 	08.12.2023	2023-12-12	1.04%
22561	1144.00	 14 110.00 	 148.87 Kè 	17.12.2023	2023-12-21	1.06%
22562	1155.00	 76 933.00 	 938.63 Kè 	06.12.2023	2023-12-10	1.22%
22563	1159.00	 62 801.00 	 898.36 Kè 	23.12.2023	2023-12-27	1.43%
22564	1070.00	 46 903.00 	 799.79 Kè 	01.12.2023	2023-12-03	1.71%
22565	1049.00	 3 398.00 	 66.79 Kè 	23.12.2023	2023-12-25	1.97%
22566	1197.00	 4 134.00 	 57.10 Kè 	27.12.2023	2023-12-31	1.38%
22567	1179.00	 30 897.00 	 319.29 Kè 	15.12.2023	2023-12-16	1.03%
22568	1138.00	 23 353.00 	 423.74 Kè 	21.12.2023	2023-12-23	1.81%
22569	1103.00	 85 563.00 	 1 494.12 Kè 	04.12.2023	2023-12-06	1.75%
22570	1196.00	 11 051.00 	 140.43 Kè 	12.12.2023	2023-12-14	1.27%
22571	1143.00	 45 417.00 	 697.28 Kè 	07.12.2023	2023-12-10	1.54%
22572	1170.00	 35 462.00 	 431.63 Kè 	09.12.2023	2023-12-12	1.22%
22573	1170.00	 82 052.00 	 1 243.66 Kè 	18.12.2023	2023-12-22	1.52%
22574	1065.00	 88 131.00 	 1 652.59 Kè 	15.12.2023	2023-12-18	1.88%
22575	1190.00	 69 160.00 	 1 249.34 Kè 	18.12.2023	2023-12-19	1.81%
22576	1125.00	 49 133.00 	 905.92 Kè 	03.12.2023	2023-12-04	1.84%
22577	1008.00	 79 826.00 	 1 313.41 Kè 	16.12.2023	2023-12-17	1.65%
22578	1002.00	 31 317.00 	 583.92 Kè 	28.12.2023	2024-01-01	1.86%
22579	1137.00	 83 288.00 	 1 226.76 Kè 	08.12.2023	2023-12-10	1.47%
22580	1003.00	 76 225.00 	 1 077.96 Kè 	13.12.2023	2023-12-14	1.41%
22581	1170.00	 29 543.00 	 307.91 Kè 	06.12.2023	2023-12-09	1.04%
22582	1154.00	 53 106.00 	 927.62 Kè 	15.12.2023	2023-12-18	1.75%
22583	1175.00	 36 732.00 	 705.44 Kè 	11.12.2023	2023-12-14	1.92%
22584	1070.00	 48 023.00 	 556.64 Kè 	21.12.2023	2023-12-24	1.16%
22585	1157.00	 2 390.00 	 30.92 Kè 	16.12.2023	2023-12-20	1.29%
22586	1061.00	 42 200.00 	 463.99 Kè 	27.12.2023	2023-12-30	1.10%
22587	1126.00	 52 453.00 	 627.06 Kè 	22.12.2023	2023-12-26	1.20%
22588	1106.00	 94 571.00 	 1 611.29 Kè 	11.12.2023	2023-12-13	1.70%
22589	1046.00	 8 281.00 	 129.07 Kè 	25.12.2023	2023-12-27	1.56%
22590	1048.00	 5 415.00 	 61.40 Kè 	03.12.2023	2023-12-05	1.13%
22591	1092.00	 97 580.00 	 1 862.98 Kè 	12.12.2023	2023-12-13	1.91%
22592	1049.00	 58 686.00 	 1 032.89 Kè 	09.12.2023	2023-12-10	1.76%
22593	1097.00	 74 595.00 	 902.95 Kè 	19.12.2023	2023-12-20	1.21%
22594	1159.00	 48 071.00 	 528.82 Kè 	27.12.2023	2023-12-30	1.10%
22595	1112.00	 65 132.00 	 703.94 Kè 	15.12.2023	2023-12-16	1.08%
22596	1116.00	 27 067.00 	 461.50 Kè 	25.12.2023	2023-12-28	1.71%
22597	1130.00	 76 263.00 	 1 524.00 Kè 	16.12.2023	2023-12-20	2.00%
22598	1174.00	 36 928.00 	 482.63 Kè 	28.12.2023	2023-12-31	1.31%
22599	1016.00	 41 875.00 	 825.15 Kè 	25.12.2023	2023-12-28	1.97%
22600	1106.00	 41 931.00 	 651.26 Kè 	08.12.2023	2023-12-09	1.55%
22601	1087.00	 72 429.00 	 1 282.62 Kè 	07.12.2023	2023-12-11	1.77%
22602	1119.00	 39 978.00 	 781.49 Kè 	26.12.2023	2023-12-27	1.95%
22603	1058.00	 42 198.00 	 597.40 Kè 	07.12.2023	2023-12-09	1.42%
22604	1066.00	 18 440.00 	 361.74 Kè 	12.12.2023	2023-12-15	1.96%
22605	1148.00	 19 193.00 	 285.88 Kè 	09.12.2023	2023-12-12	1.49%
22606	1194.00	 1 483.00 	 18.55 Kè 	22.12.2023	2023-12-24	1.25%
22607	1196.00	 3 330.00 	 41.63 Kè 	28.12.2023	2023-12-29	1.25%
22608	1155.00	 68 196.00 	 1 038.04 Kè 	06.12.2023	2023-12-10	1.52%
22609	1138.00	 75 659.00 	 1 270.36 Kè 	18.12.2023	2023-12-21	1.68%
22610	1079.00	 35 416.00 	 609.95 Kè 	11.12.2023	2023-12-13	1.72%
